Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790095721,8,POST,/predict,5.800000,0.000000,84,100,100,110,120,140,150,150,150,150,150,325,0,52,64.99027799042568,17.012295000313316,572.6664119938505,160.39076923076922
1790095721,8,,Aggregated,5.800000,0.000000,84,100,100,110,120,140,150,150,150,150,150,325,0,52,64.99027799042568,17.012295000313316,572.6664119938505,160.39076923076922
1790095722,8,POST,/predict,6.100000,0.000000,92,100,110,120,120,140,150,150,150,150,150,331,0,52,64.95187678516791,17.012295000313316,572.6664119938505,160.39577039274926
1790095722,8,,Aggregated,6.100000,0.000000,92,100,110,120,120,140,150,150,150,150,150,331,0,52,64.95187678516791,17.012295000313316,572.6664119938505,160.39577039274926
1790095723,8,POST,/predict,5.800000,0.000000,90,100,100,120,120,140,150,150,150,150,150,337,0,52,64.7759772489341,17.012295000313316,572.6664119938505,160.3946587537092
1790095723,8,,Aggregated,5.800000,0.000000,90,100,100,120,120,140,150,150,150,150,150,337,0,52,64.7759772489341,17.012295000313316,572.6664119938505,160.3946587537092
1790095724,8,POST,/predict,5.900000,0.000000,89,100,110,120,120,130,150,150,150,150,150,346,0,53,65.29504466735263,17.012295000313316,572.6664119938505,160.40751445086704
1790095724,8,,Aggregated,5.900000,0.000000,89,100,110,120,120,130,150,150,150,150,150,346,0,53,65.29504466735263,17.012295000313316,572.6664119938505,160.40751445086704
1790095725,8,POST,/predict,5.800000,0.000000,90,100,120,120,130,140,150,150,150,150,150,352,0,54,65.92056860768025,17.012295000313316,572.6664119938505,160.4119318181818
1790095725,8,,Aggregated,5.800000,0.000000,90,100,120,120,130,140,150,150,150,150,150,352,0,54,65.92056860768025,17.012295000313316,572.6664119938505,160.4119318181818
1790095726,8,POST,/predict,6.200000,0.000000,89,100,110,120,130,140,150,150,150,150,150,358,0,53,65.66783777351037,17.012295000313316,572.6664119938505,160.41061452513966
1790095726,8,,Aggregated,6.200000,0.000000,89,100,110,120,130,140,150,150,150,150,150,358,0,53,65.66783777351037,17.012295000313316,572.6664119938505,160.41061452513966
1790095727,8,POST,/predict,6.200000,0.000000,90,100,110,120,130,130,150,150,150,150,150,364,0,54,66.24559821678274,17.012295000313316,572.6664119938505,160.4120879120879
1790095727,8,,Aggregated,6.200000,0.000000,90,100,110,120,130,130,150,150,150,150,150,364,0,54,66.24559821678274,17.012295000313316,572.6664119938505,160.4120879120879
